"","source","target","type.x","time","dwell","arrivaldate","name","type.y","date","qty"
"152","City of Haacklee","stout369","Event.TransportEvent.TransponderPing","2035-11-17T10:33:53.050094",3922.709437,"2035-11-17",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"153","City of Haacklee","stout369","Event.TransportEvent.TransponderPing","2035-11-21T10:38:35.401551",4112.591236,"2035-11-21",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"154","City of Haacklee","stout369","Event.TransportEvent.TransponderPing","2035-11-23T10:13:43.185894",4070.512175,"2035-11-23",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"155","City of Haacklee","stout369","Event.TransportEvent.TransponderPing","2035-11-27T10:34:45.610187",3731.736187,"2035-11-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"156","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-02-07T21:42:40.106181",30131.561787,"2035-02-07",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"157","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-02-13T21:47:31.132946",29619.514353,"2035-02-13",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"158","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-02-21T22:01:03.328431",29038.11505,"2035-02-21",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"159","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-02-27T21:59:45.293942",28981.331508,"2035-02-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"160","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-03-07T22:01:56.647238",28814.858214,"2035-03-07",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"161","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-03-13T21:42:42.499296",29857.623641,"2035-03-13",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"162","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-03-21T22:11:25.929178",28375.52868,"2035-03-21",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"163","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-03-27T21:51:04.349624",29346.789743,"2035-03-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"164","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-04-04T22:01:47.592911",28897.721364,"2035-04-04",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"165","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-04-10T22:01:11.515670",28742.698922,"2035-04-10",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"166","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-04-18T21:51:48.142896",29577.772402,"2035-04-18",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"167","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-04-24T21:56:56.845940",29210.231405,"2035-04-24",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"168","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-05-02T21:48:05.283637",29729.972085,"2035-05-02",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"169","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-05-08T21:51:59.055760",29515.937436,"2035-05-08",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"170","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-05-16T21:44:37.152692",29722.950937,"2035-05-16",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"171","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-05-22T21:51:03.423649",29489.53501,"2035-05-22",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"172","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-05-30T22:06:11.839253",28527.854097,"2035-05-30",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"173","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-06-05T21:52:37.724224",29367.436704,"2035-06-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"174","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-06-13T21:36:46.886042",30339.994491,"2035-06-13",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"175","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-06-19T21:58:52.656410",29182.783496,"2035-06-19",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"176","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-06-27T21:46:10.327326",29867.085001,"2035-06-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"177","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-07-03T21:31:12.657645",30575.234388,"2035-07-03",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"178","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-07-11T21:58:57.520454",28965.726615,"2035-07-11",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"179","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-07-17T21:48:45.920020",29541.374314,"2035-07-17",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"180","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-07-25T21:37:47.216183",30327.4825,"2035-07-25",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"181","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-08-08T22:01:10.760681",28931.483383,"2035-08-08",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"182","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-08-14T21:39:16.301343",30308.46779,"2035-08-14",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"183","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-08-22T21:46:33.311051",29680.975344,"2035-08-22",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"184","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-08-28T21:42:35.841652",30157.493393,"2035-08-28",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"185","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-09-05T22:02:47.835684",28763.959637,"2035-09-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"186","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-09-11T21:47:41.600385",29725.120924,"2035-09-11",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"187","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-09-19T22:04:24.649360",28819.544991,"2035-09-19",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"188","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-03T22:03:10.358134",28929.521456,"2035-10-03",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"189","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-09T21:34:47.706793",30396.321827,"2035-10-09",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"190","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-17T21:49:19.901784",29759.171847,"2035-10-17",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"191","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-23T22:08:19.724967",28510.41756,"2035-10-23",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"192","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-31T22:01:50.491771",28996.186411,"2035-10-31",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"193","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-11-06T21:58:17.690329",29206.073426,"2035-11-06",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"194","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-11-14T22:00:34.306939",28987.386151,"2035-11-14",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"195","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-11-20T21:34:12.791627",30571.448145,"2035-11-20",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"196","City of Haacklee","sturdyd7f","Event.TransportEvent.TransponderPing","2035-11-28T21:44:47.357694",29770.002897,"2035-11-28",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"197","City of Haacklee","shipmatrix9b4","Event.TransportEvent.TransponderPing","2035-02-01T18:58:25.162004",55909.269597,"2035-02-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"198","City of Haacklee","shipmatrix9b4","Event.TransportEvent.TransponderPing","2035-04-05T22:42:34.357984",42062.101246,"2035-04-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"199","City of Haacklee","oceanicoasis15f6","Event.TransportEvent.TransponderPing","2035-02-02T01:10:14.990488",53086.766792,"2035-02-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"200","City of Haacklee","oceanicoasis15f6","Event.TransportEvent.TransponderPing","2035-04-26T19:55:23.487900",63438.523378,"2035-04-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"201","City of Haacklee","oceanicoasis15f6","Event.TransportEvent.TransponderPing","2035-05-25T05:14:32.573830",61103.818776,"2035-05-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"202","City of Haacklee","oceanicoasis15f6","Event.TransportEvent.TransponderPing","2035-08-02T16:34:02.778844",60076.278744,"2035-08-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"203","City of Haacklee","oceanicoasis15f6","Event.TransportEvent.TransponderPing","2035-11-16T15:09:13.863844",52429.563218,"2035-11-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"204","City of Haacklee","harborhalo9dd6","Event.TransportEvent.TransponderPing","2035-02-02T09:36:26.674862",53202.571573,"2035-02-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"205","City of Haacklee","harborhalo9dd6","Event.TransportEvent.TransponderPing","2035-09-26T01:23:26.824701",38673.340484,"2035-09-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"206","City of Haacklee","transpacificed8","Event.TransportEvent.TransponderPing","2035-02-02T08:21:27.167714",71007.137093,"2035-02-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"207","City of Haacklee","transpacificed8","Event.TransportEvent.TransponderPing","2035-05-03T14:28:09.855666",69212.04842,"2035-05-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"208","City of Haacklee","transpacificed8","Event.TransportEvent.TransponderPing","2035-07-27T18:03:00.020338",62851.114729,"2035-07-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"209","City of Haacklee","freightfirm27f","Event.TransportEvent.TransponderPing","2035-02-02T10:58:45.585465",56827.360343,"2035-02-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"210","City of Haacklee","freightfirm27f","Event.TransportEvent.TransponderPing","2035-09-17T18:15:25.565234",49269.768885,"2035-09-17",NA,"Entity.Vessel.CargoVessel",NA,NA
"211","City of Haacklee","freightfirm27f","Event.TransportEvent.TransponderPing","2035-10-02T01:07:35.077124",53581.581511,"2035-10-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"212","City of Haacklee","seawayservicesc71","Event.TransportEvent.TransponderPing","2035-02-05T19:29:05.216086",59856.591332,"2035-02-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"213","City of Haacklee","seawayservicesc71","Event.TransportEvent.TransponderPing","2035-07-25T15:04:55.064779",43599.181553,"2035-07-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"214","City of Haacklee","seawayservicesc71","Event.TransportEvent.TransponderPing","2035-09-11T23:39:57.696460",48963.437397,"2035-09-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"215","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-02-07T22:53:04.265160",62529.73025,"2035-02-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"216","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-07-18T07:29:52.619962",59675.271009,"2035-07-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"217","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-08-03T18:33:42.258541",47995.130941,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"218","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-09-07T11:47:36.807863",52328.745766,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"219","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-02-07T11:22:56.625296",62548.867918,"2035-02-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"220","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-08-17T06:36:33.102112",60943.975246,"2035-08-17",NA,"Entity.Vessel.CargoVessel",NA,NA
"221","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-09-06T03:40:17.555364",55444.598858,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA
"222","City of Haacklee","transglobal607c","Event.TransportEvent.TransponderPing","2035-02-09T02:06:03.877045",42994.106923,"2035-02-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"223","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-02-10T03:30:35.242605",69149.278512,"2035-02-10",NA,"Entity.Vessel.CargoVessel",NA,NA
"224","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-11-21T07:31:27.290161",64939.71278,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"225","City of Haacklee","cargocentric443e","Event.TransportEvent.TransponderPing","2035-02-09T18:58:27.165448",48911.39839,"2035-02-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"226","City of Haacklee","cargocentric443e","Event.TransportEvent.TransponderPing","2035-08-14T08:39:17.055977",68935.786525,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"227","City of Haacklee","seawaysage5ce","Event.TransportEvent.TransponderPing","2035-02-09T10:53:19.042929",45261.113108,"2035-02-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"228","City of Haacklee","seawaysage5ce","Event.TransportEvent.TransponderPing","2035-06-11T23:43:34.548681",65862.030999,"2035-06-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"229","City of Haacklee","nauticalnexus6cc","Event.TransportEvent.TransponderPing","2035-02-13T09:06:08.893011",61885.671099,"2035-02-13",NA,"Entity.Vessel.CargoVessel",NA,NA
"230","City of Haacklee","nauticalnexus6cc","Event.TransportEvent.TransponderPing","2035-09-05T17:31:47.912309",36856.485517,"2035-09-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"231","City of Haacklee","nauticalnexus6cc","Event.TransportEvent.TransponderPing","2035-10-20T00:01:47.375479",63668.923046,"2035-10-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"232","City of Haacklee","cargocatalyst39a7","Event.TransportEvent.TransponderPing","2035-02-15T03:47:31.766776",47330.730521,"2035-02-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"233","City of Haacklee","cargocatalyst39a7","Event.TransportEvent.TransponderPing","2035-04-19T13:38:37.278193",41776.291608,"2035-04-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"234","City of Haacklee","cargocatalyst39a7","Event.TransportEvent.TransponderPing","2035-05-22T05:08:35.571931",68922.489265,"2035-05-22",NA,"Entity.Vessel.CargoVessel",NA,NA
"235","City of Haacklee","cargocatalyst39a7","Event.TransportEvent.TransponderPing","2035-08-22T06:56:58.150328",67364.816195,"2035-08-22",NA,"Entity.Vessel.CargoVessel",NA,NA
"236","City of Haacklee","cargocatalyst39a7","Event.TransportEvent.TransponderPing","2035-10-18T23:50:39.780215",51442.86322,"2035-10-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"237","City of Haacklee","oceanicomnipotenta4a","Event.TransportEvent.TransponderPing","2035-02-16T06:53:30.703222",48495.765484,"2035-02-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"238","City of Haacklee","vesselvertexa2e","Event.TransportEvent.TransponderPing","2035-02-20T03:36:40.195925",68085.375879,"2035-02-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"239","City of Haacklee","oceanicoracle2bf2","Event.TransportEvent.TransponderPing","2035-02-21T16:27:28.075751",51353.497709,"2035-02-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"240","City of Haacklee","oceanicoracle2bf2","Event.TransportEvent.TransponderPing","2035-04-27T01:07:50.269691",62547.363242,"2035-04-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"241","City of Haacklee","oceanicoracle2bf2","Event.TransportEvent.TransponderPing","2035-06-15T11:00:50.487514",44461.289967,"2035-06-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"242","City of Haacklee","oceanicoracle2bf2","Event.TransportEvent.TransponderPing","2035-07-10T10:26:46.444747",61293.577271,"2035-07-10",NA,"Entity.Vessel.CargoVessel",NA,NA
"243","City of Haacklee","seasovereignc6e","Event.TransportEvent.TransponderPing","2035-02-21T10:44:49.708585",48631.452377,"2035-02-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"244","City of Haacklee","seasovereignc6e","Event.TransportEvent.TransponderPing","2035-03-07T05:17:15.529320",48432.379202,"2035-03-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"245","City of Haacklee","oceanicoasisd3f","Event.TransportEvent.TransponderPing","2035-02-21T09:55:12.067127",36427.811216,"2035-02-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"246","City of Haacklee","oceanicoasisd3f","Event.TransportEvent.TransponderPing","2035-07-14T08:49:04.664790",62807.163465,"2035-07-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"247","City of Haacklee","vesselventure46e5","Event.TransportEvent.TransponderPing","2035-02-22T08:08:15.400244",38780.653301,"2035-02-22",NA,"Entity.Vessel.CargoVessel",NA,NA
"248","City of Haacklee","vesselventure46e5","Event.TransportEvent.TransponderPing","2035-05-11T09:54:46.172339",72234.464935,"2035-05-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"249","City of Haacklee","vesselventure46e5","Event.TransportEvent.TransponderPing","2035-07-31T18:44:01.458988",40485.457516,"2035-07-31",NA,"Entity.Vessel.CargoVessel",NA,NA
"250","City of Haacklee","vesselventure46e5","Event.TransportEvent.TransponderPing","2035-09-26T15:44:57.165420",66350.723538,"2035-09-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"251","City of Haacklee","vesselventure46e5","Event.TransportEvent.TransponderPing","2035-11-21T07:04:53.857591",44916.567024,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"252","City of Haacklee","seasanctuary505","Event.TransportEvent.TransponderPing","2035-02-22T11:28:47.593914",63650.454861,"2035-02-22",NA,"Entity.Vessel.CargoVessel",NA,NA
"253","City of Haacklee","seasanctuary505","Event.TransportEvent.TransponderPing","2035-10-09T00:14:49.275999",53757.186512,"2035-10-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"254","City of Haacklee","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-02-25T01:45:48.917594",52747.484439,"2035-02-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"255","City of Haacklee","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-03-25T01:49:10.863631",48623.055607,"2035-03-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"256","City of Haacklee","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-06-24T19:36:17.808020",71355.694568,"2035-06-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"257","City of Haacklee","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-11-13T16:03:48.705050",72776.390808,"2035-11-13",NA,"Entity.Vessel.CargoVessel",NA,NA
"258","City of Haacklee","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-11-23T16:05:06.604607",34134.021368,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA
"259","City of Haacklee","harborhavenf91","Event.TransportEvent.TransponderPing","2035-02-25T07:02:19.370062",55813.106635,"2035-02-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"260","City of Haacklee","harborhavenf91","Event.TransportEvent.TransponderPing","2035-03-27T05:10:18.624433",39116.365923,"2035-03-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"261","City of Haacklee","freightfusion141","Event.TransportEvent.TransponderPing","2035-02-27T07:02:22.004082",61879.522827,"2035-02-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"262","City of Haacklee","freightfusion141","Event.TransportEvent.TransponderPing","2035-05-17T14:03:55.592024",43057.57786,"2035-05-17",NA,"Entity.Vessel.CargoVessel",NA,NA
"263","City of Haacklee","freightfusion141","Event.TransportEvent.TransponderPing","2035-08-21T03:11:49.681686",62314.083896,"2035-08-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"264","City of Haacklee","aquatransit6bc","Event.TransportEvent.TransponderPing","2035-02-27T18:03:05.455385",40329.291982,"2035-02-27",NA,"Entity.Vessel.CargoVessel",NA,NA
